"","UC","DISTRICT","TEHSIL","fertility","elevation","poverty","distance_to_cities","Population","child_population","population_density","OutreachProportion","TotalOutreachCoverage","TotalClinicsCoverage"
"2138","NURI SOHAG","Khanewal","Mian Channu",15.3176979513729,142.850574712644,0.486590191893194,7.10344827586207,64607.2642368154,6901.391581,11041328.8233537,0.902178380600082,0.636103595698869,0.0689715971646154
"2139","NURSHAH GILL","Lodhran","Kehror Pacca",10.6998393206761,116.551724137931,0.791931098905103,17.4827586206897,28003.8682004384,3437.938039,6902245.70589248,1,0.35079166242065,0
"2140","ODHERWAL","Chakwal","Chakwal",6.23601987468663,517.646153846154,0.22036269939307,10.1666666666667,20033.3381937973,1826.751056,4418336.24134184,1,0.402901094586804,0
"2141","OKAH WALA","Khanewal","Kabirwala",10.6369519122811,131.909090909091,0.723664476112886,10.9318181818182,26016.2415536633,2806.701699,8362417.40297272,0.918571428571429,0.91637811061873,0.081234140443651
"2142","OKARA -1","Okara","Okara",14.5554358482361,177.1,0.518627586960793,20.5,6906.92728698038,709.727792,10312509.4007079,1,0.0634045904743153,0
"2143","OKARA -10","Okara","Okara",12.3433717091878,176,0.481674049049616,9.625,7118.05606867848,731.422528,10199947.0124712,1,0.0833991265852834,0
"2144","OKARA -11","Okara","Okara",12.3481378555298,176.666666666667,0.484120257198811,17.125,2985.96419830156,306.825552,7651140.81521093,1,0.0879978861734436,0
"2145","OKARA -12- G","Okara","Okara",12.3338394165039,176.333333333333,0.518324077129364,11.3333333333333,2201.7715805658,226.245104,7214664.41628223,1,0.0220999257513215,0
"2146","OKARA -2","Okara","Okara",13.0508506081321,178.2,0.518180388212204,17.1,11174.7448027346,1148.271384,14751119.5274057,1,0.0757660612397531,0
"2147","OKARA -3","Okara","Okara",16.2008026668004,179.428571428571,0.525843188166618,19.625,4041.60810679202,415.299232,8231069.77212746,1,0.0915002896032324,0
"2148","OKARA -4","Okara","Okara",14.7637122869492,179,0.515925735235214,24,3800.31807056563,390.505248,7309865.44450594,1,0.143403962653019,0
"2149","OKARA -5","Okara","Okara",12.3481378555298,178.857142857143,0.498863015856062,28.5714285714286,3212.1736072638,330.069912,6390733.2991469,1,0.190868654517047,0
"2150","OKARA -6","Okara","Okara",18.360236591763,178.4,0.497967740893364,28.2,7781.60366830105,799.605984,12550797.8477228,1,0.0612801817150983,0
"2151","OKARA -7","Okara","Okara",12.3481378555298,177.25,0.471071563661098,21.625,7148.21732320677,734.521776,9445456.08819078,1,0.0367586106800461,0
"2152","OKARA -8","Okara","Okara",12.7775736914741,177.444444444444,0.499047835667928,22.8888888888889,6710.87913254644,689.58268,10835908.027228,1,0.0116012194505813,0
"2153","OKARA -9","Okara","Okara",12.3266904354095,176.666666666667,0.481356607543098,11.8888888888889,4086.84998858446,419.948104,8451566.13844218,1,0.0523874254710292,0
"2154","OKHLI MOHLA","Khushab","Quaidabad",4.21662217473227,190.834645669291,0.549629875828349,39.5079365079365,26125.6283555393,2684.953599,2898042.51773038,0.8046875,0.230171575490233,0.0558668872549108
"2155","OLD BALWAL","Sargodha","Bhalwal",8.82978552359122,189.41975308642,0.577250730844192,39.3456790123457,22965.1563929631,2331.81774,4000326.89979933,1,0.25688114029015,0
"2156","OLD CHISHTIA","Bahawalnagar","Chishtian",6.22225949057826,141.944444444444,0.539443617065748,24.5555555555556,15949.72432856,1713.816952,4431107.83864738,0.970355731225296,0.286495007198412,0.00875239329526716
"2157","ORARA","Kasur","Kasur",15.7725122191689,202.590909090909,0.650789755311879,20.3863636363636,31711.0917306952,3663.85536,10537809.9079116,0.883551673944687,0.165672478948514,0.0218349230904137
"2158","P 57/4","Toba Tek Singh","Kamalia",13.6250922870636,152.96,0.37115660071373,15.3,24703.185285844,2520.009906,7277269.70247997,1,0.290871872469536,0
"2159","PABBAR WALA","Jhang","Jhang",7.18976125610409,157.295454545455,0.634431894078399,51.8636363636364,43074.5886842076,4538.5333,4793085.15200746,0.91423125794155,0.317062783256432,0.0297452923833345
"2160","PACCA SADHAR","Pakpattan","Pakpattan",10.569020433246,160.735849056604,0.715630034966902,5.69090909090909,32565.4706999871,3639.956207,8920922.37017812,0.942126514131898,0.384620011995655,0.0236266578797331
"2161","PACHNAND","Chakwal","Talagang",3.8705941105293,388.262711864407,0.452455754249783,45.9661016949153,32495.2216508668,3280.75735,3997380.78586788,0.946695095948827,0.270669209961535,0.0152403834437801
"2162","PADHRAR","Khushab","Khushab",3.48722132876679,740.489130434783,0.475768182609902,52.7267759562842,34240.55464764,3515.440879,2659050.16976565,0.758522727272727,0.379753221843331,0.120895220437015
"2163","PADSHAHAN","Chakwal","Chakwal",6.71895230611165,524.391891891892,0.261021542549133,19.8,27012.3321169984,2463.197224,5164296.53659484,0.743023255813953,0.259418934778728,0.089720789649607
"2164","PAHAR PUR","Layyah","Layyah",6.10310157140096,138.959183673469,0.816625333323921,34.9175257731959,53615.1289913862,6451.451942,7441727.6791663,0.526180533247671,0.253896334457109,0.22863070410515
"2165","PAI KHEL","Mianwali","Mianwali",2.36471229234188,341.257142857143,0.476127439524446,54.1642857142857,25172.4575296288,2679.797536,2643226.12465079,0.840597758405978,0.251884700591052,0.0477648024824514
"2166","PAIGAN","Dera Ghazi Khan","Dera Ghazi Khan",19.4033340263367,121.605263157895,0.352115101131954,1.98684210526316,154440.129060265,20945.651041,29261981.5536073,0.94497346237902,0.578019751035725,0.0336585384058963
"2167","PAIL BANA KH","Jhelum","Sohawa",5.1005363524335,437.906832298137,0.355033579707882,19.2777777777778,43869.0973092156,4301.910126,3779328.19497811,0.669821240799159,0.444221274742642,0.218972496497943
"2168","PAJI","Lahore","Lahore",27.8613986071418,204.433734939759,0.512914455717518,1.03571428571429,229740.32050728,21783.29438,39686947.9179554,0.789148536126779,0.134873997878736,0.0360367897667827
"2169","PAK PATTAN -","Pakpattan","Pakpattan",17.7735424221687,164.272727272727,0.676226350394162,9.72727272727273,49009.6274749407,5477.976946,13256386.6772986,1,0.443411869736627,0
"2170","PAKKA LARAN","Rahim Yar Khan","Liaquat Pur",5.80355480634249,90.25,0.71813746147296,21.1470588235294,33828.6813361322,4257.453572,124740673.822776,0.691901408450704,0.184617397866482,0.0822087649532682
"2171","PAKKI THATTI","Lahore","Lahore",581.920532226562,211,0.147086441516876,0,10941.8860087008,1027.681727,114478760.807764,1,1.04701676767286,0
"2172","PALLAH","Bahawalpur","Hasilpur",7.12776689870017,135.987654320988,0.743174511341401,30.679012345679,66530.1309609692,7145.975824,6005770.8659242,0.969927674153026,0.356564318541697,0.0110551731415989
"2173","PANDAT MANPH","Okara","Depalpur",10.2973167290122,168.950819672131,0.73715723733433,2.49180327868852,23412.2649494418,2656.631155,5551469.007169,1,0.202888533843156,0
"2174","PANDOKI","Lahore","Lahore",24.2304852450335,207.872727272727,0.487222476439043,2.67272727272727,139942.389371831,13054.84879,38066618.1194202,0.949234488315874,0.0902346721091359,0.00482579316033579
"2175","PANDORI","Jhelum","Jhelum",7.62376904406119,361.094890510949,0.267055236890803,26.5109489051095,62857.976424917,5847.622657,6652729.66729641,0.650757575757576,0.293794606932005,0.157670912451285
"2176","PANJ KOHA","Multan","Multan Saddar",13.8844849323404,124.894736842105,0.682463905267548,9.42105263157895,25392.3855811504,2927.153324,9208017.55046776,1,0.647728284150516,0
"2177","PANJAN KISSA","Gujrat","Kharian",36.9274543639152,277.862068965517,0.176942140377801,0.310344827586207,67775.5945092012,6549.385566,34172683.1995267,0.811775759473849,0.395762316003492,0.0917643333017356
"2178","PANJGRAN","Bhakkar","Darya Khan",5.43452621508045,179.403361344538,0.756689361017993,23.2136752136752,36125.8047426415,4043.399978,4457330.78562792,0.860130111524164,0.457783056356341,0.0744423014388214
"2179","PAPNAKHA","Gujranwala","Gujranwala Saddar",22.8524979797064,219.921568627451,0.516607203319961,7.33333333333333,31304.7617277385,3241.562502,8904098.3156768,1,0.0947074134188636,0
"2180","PARAG PUR","Sialkot","Sialkot",124.2672743681,245.365853658537,0.366818379338195,0,110192.524930676,10767.91573,38732220.2588464,0.861906630051,0.408064114743959,0.06537941210281
"2181","PASROOR - 1","Sialkot","Pasrur",21.4774562252892,239.457142857143,0.379972794226238,3.51428571428571,39874.1269876166,4589.218036,14719951.279114,0.866108786610879,0.135317170622224,0.0209185964246916
"2182","PASROOR - 2","Sialkot","Pasrur",28.5953686237335,237.733333333333,0.380984255340364,0.8,76317.6168155088,8783.595028,25492238.8269284,0.97220723151646,0.410196507069656,0.011726405836296
"2183","PATHAR","Kasur","Chunian",9.16816909769748,187.597826086957,0.549113862216473,17.5217391304348,26904.6162012458,3093.440432,4199176.49784339,1,0.148378483468403,0
"2184","PATTAL KOT ADDU","Muzaffargarh","Kot Addu",8.69143332553511,132.677966101695,0.740970494825978,10.4628099173554,65665.8450970749,8513.868042,93749720.5989023,0.949862258953168,0.404986309746707,0.0213768875794375
"2185","PATTAL MUNDA","Muzaffargarh","Kot Addu",3.8851810646193,135.891428571429,0.812222540036997,54.5873925501433,28869.0605343101,3742.947714,1192012.11952589,0.765193370165746,0.0740058427650267,0.0227093741336724
"2186","PATTI BULANDA","Bhakkar","Mankera",0.953069490150169,156.696296296296,0.820537571124124,53.369985141159,37195.5609363983,3992.011523,793582.738047566,0.931087289433384,0.152304169588941,0.0112725125518131
"2187","PATTI GHULAM ALI","Muzaffargarh","Kot Addu",8.05985006497061,126.816176470588,0.796577498316765,36.7647058823529,32098.8211961265,4159.863247,79769782.8684908,1,0.153851211445846,0
"2188","PATTOKI NO 1","Kasur","Pattoki",27.2045815907992,196,0.424280833739501,1,28040.5265304878,3266.445798,28125915.817982,0.985645933014354,0.0630654885276624,0.000918429444577607
"2189","PATTOKI NO 2","Kasur","Pattoki",9.67860161174427,196.727272727273,0.482459195635536,4.90909090909091,10039.8589922216,1169.544915,14263865.5462448,1,0.00769530086837238,0
"2190","PATTOKI NO 3","Kasur","Pattoki",39.0878007411957,196.733333333333,0.485010898113251,4.86666666666667,21963.3021493555,2558.508876,20461523.8712557,0.411483253588517,0.100839986298332,0.144224631566219
"2191","PATWARIAN WA","Lodhran","Kehror Pacca",11.0681920187814,122.088235294118,0.689196532263475,9.76470588235294,25863.9568585152,3032.819856,10182291.7837178,1,0.267737629847541,0
"2192","PAUNTA","Multan","Shujabad",11.1879131511106,114.135593220339,0.677954863011837,13,22337.4842678124,2738.908488,5226548.10648461,0.54954954954955,0.0890865836040302,0.073021789839369
"2193","PEER GHAR","Bahawalnagar","Minchinabad",9.74295771653485,162.948717948718,0.709770073875403,19.8846153846154,86805.4487987445,10011.696593,7955026.90556463,0.984586262844781,0.363674624593171,0.00569334073106584
"2194","PEER SKANDAR","Bahawalnagar","Bahawalnagar",8.29293400554334,148.666666666667,0.569242377579212,45.6,21324.1692945077,2237.697163,5132627.27042587,1,0.192161838120899,0
"2195","PEERO CHAK","Sialkot","Daska",22.8829291152954,238.770833333333,0.404990875472625,2.85416666666667,54276.9264670498,5967.11765,16361123.6467594,0.881345177664975,0.232775702017539,0.0313384134465658
"2196","PEEROO SHAH","Gujrat","Gujrat",15.6045606879778,314.393617021277,0.289636353228955,15.9148936170213,34576.1846824074,3366.325941,5315883.25341641,0.833904109589041,0.434004319726092,0.0864443922247041
"2197","PEJOKE","Sialkot","Pasrur",16.416647320702,231.159090909091,0.424304164946079,8.65909090909091,23522.3605254875,2707.250273,7752781.47552986,0.843003412969283,0.273709456192564,0.0509742307079269
"2198","PEJOWALI","Narowal","Narowal",16.6085231417701,245.943396226415,0.605287503521397,11.5849056603774,64847.0634849678,7441.41316,8666520.23991951,0.824143070044709,0.297255367016874,0.0634288124918466
"2199","PELORA KALAN","Sialkot","Sialkot",21.7462390331512,257.081632653061,0.455155509834488,28.7272727272727,41443.931635138,4049.864214,11093547.4621309,0.70060396893874,0.2005005494241,0.0856818850371461
"2200","PELOWANCE","Khushab","Noorpur",1.5489795886114,186.993975903614,0.621107268119287,47.1826347305389,38854.6135398685,3939.909559,1682883.80123487,0.906458797327394,0.309905590906484,0.0319804295284332
"2201","PHALIA","Mandi Bahauddin","Phalia",31.1384272782699,209.272727272727,0.322939897125418,8.72727272727273,38769.028785156,3918.126768,26094813.7498624,0.948554262110402,0.644695832873573,0.0349656884812666
"2202","PHAMA SARAI","Gujranwala","Naushera Virkan",13.1467752158642,209.290322580645,0.503204294480383,18.0625,15345.2338392071,1748.199425,7356662.83378454,0.857344632768362,0.347214391744809,0.057773729104161
"2203","PHARIANWALI","Mandi Bahauddin","Phalia",9.62432586324626,214.620689655172,0.370158977292735,7.57758620689655,75893.2077750917,7661.756948,9633064.01198854,0.908872901678657,0.395731686684666,0.0396775833615233
"2204","PHILOKE KHUR","Gujranwala","Naushera Virkan",12.5683214752762,213.166666666667,0.477417366258029,8.96551724137931,17450.9032307982,1987.952115,9115535.81092703,1,0.257551475277864,0
"2205","PHOOL NAGAR","Kasur","Pattoki",22.4462986970559,197.846153846154,0.448394314199686,1.7,40532.5988694821,4721.649471,32861778.6708795,1,0.316414848068674,0
"2206","PHULAR WAN","Sargodha","Bhalwal",11.3392544174194,197.84,0.518156657218933,11.16,10293.9055053344,1045.21437,5544349.39676364,1,0.113852242578716,0
"2207","PHULLAN TOLI","Okara","Depalpur",10.3741376844503,176.327586206897,0.699115130408057,33.9137931034483,23092.6477530527,2621.255715,5779255.48384831,0.693333333333333,0.0396756407262616,0.0175488410904619
"2208","PHULLIANE","Kasur","Pattoki",17.8350035846233,199.015873015873,0.510425666494975,7.36507936507936,33440.003145541,3869.335063,7418487.95566686,0.74368499257058,0.258700780289598,0.0891626065933179
"2209","PHULRE SAYYA","Jhelum","Sohawa",4.39412710729953,468.198237885463,0.364511736198864,31.787610619469,41267.534152535,4046.422981,2627916.90409283,0.687148217636023,0.362048161272046,0.164836944415327
"2210","PHULWARI","Narowal","Shakargarh",12.9855101108551,286.25,0.526173198223114,31.1666666666667,791.958619649245,89.097763,2214650.14947731,1,0.224472526880389,0
"2211","PIAL KALAN","Kasur","Kasur",20.2400869235658,190.964912280702,0.467673240000742,13.5438596491228,68042.3801498042,7861.4,16561997.7427549,0.967361111111111,0.354389803342916,0.0119571577581601
"2212","PIND DADAN K","Jhelum","Pind Dadan Khan",3.71716491878033,196.225,0.436857646558343,25.6829268292683,3475.05729379265,350.360555,1217553.49064561,1,0.196939978017788,0
"2213","PIND MAKKO","Mandi Bahauddin","Malikwal",10.7580647043662,208.727272727273,0.486047952163099,24.0909090909091,37993.5968394503,3793.537875,5406944.59321026,1,0.282058604726597,0
"2214","PIND MATTE K","Jhelum","Sohawa",4.83515385646916,426.238578680203,0.316119933248165,18.2914572864322,34647.7820533578,3398.611122,2574102.03732413,1,0.450478135050368,0
"2215","PINDI ARAYAN","Sialkot","Sialkot",59.8568674999735,250.782608695652,0.412056341119435,0.608695652173913,38269.8098040743,3739.691846,24795083.3415183,0.780534351145038,0.437469199968943,0.123004787277331
"2216","PINDI BAHAUD","Mandi Bahauddin","Mandi Bahauddin",2.92261714074347,212.888888888889,0.125925888617833,8.33333333333333,244.145675963525,24.666768,412208.201900303,1,0.932428601914933,0
"2217","PINDI BATTIA","Hafizabad","Pindi Bhattian",9.4075672193007,192.45652173913,0.470531032137249,4.69565217391304,22810.3463702922,2429.185536,7296825.51424868,0.786259541984733,0.0424010428489559,0.0115264970851531
"2218","PINDI BHAGO","Sialkot","Pasrur",16.0508762431699,277.658823529412,0.57626500867662,10.3932584269663,55073.7988469036,6338.738842,9016670.7840657,0.725393258426966,0.254624782662721,0.0963914140067675
"2219","PINDI GHEB -","Attock","Pindi Gheb",3.67334795299965,422.291139240506,0.559871323123763,50.8607594936709,8540.74637999148,813.125396,2702847.85567991,1,0.518985143098396,0
"2220","PINDI KALOO","Mandi Bahauddin","Phalia",8.32009355227152,211.880952380952,0.361646415222259,9.85714285714286,21569.2790695483,2179.862956,6961848.88743757,0.813091482649842,0.472965512424626,0.108722431081122
"2221","PINDI RAJPUTAN","Lahore","Lahore",394.364364624023,213,0.21182569116354,0,15736.9833754971,1461.198163,122873120.116459,1,0.850671751084045,0
"2222","PINDI RAWAN","Mandi Bahauddin","Malikwal",9.59043560028076,200.291666666667,0.608550883829594,31.7916666666667,6468.28269704806,646.12573,3732846.02375954,0.96271186440678,0.439542935397419,0.0170245503146888
"2223","PINDI SAIDPU","Jhelum","Pind Dadan Khan",5.93100273376331,203.84126984127,0.278991060124503,24.5555555555556,11566.0561692596,1164.444968,2567852.00343335,1,0.172614426206185,0
"2224","PINDI SHEIKH","Faisalabad","Tandlianwala",9.00501385238982,171.336734693878,0.444913949285235,27.2244897959184,32597.8392689582,3352.404119,4724704.57390416,1,0.363917939691566,0
"2225","PINDI SULTAN","Attock","Jand",4.57877975702286,375.561403508772,0.308563984015532,27.1052631578947,34246.1213033966,3436.61393,4331834.60796142,0.730751283247783,0.455681095374015,0.167897823774462
"2226","PIPLI PAHAR","Okara","Depalpur",14.486271696706,168.758064516129,0.759107456572594,23.0403225806452,75463.4588298032,7754.318496,8706232.65793184,0.942601369141653,0.230839112543979,0.0140566833895495
"2227","PIR ABDUL RAHMAN","Jhang","Ahmedpur Sial",6.3250408904119,135.723076923077,0.552271313850696,16.3076923076923,19271.9196841837,2128.03539,4327782.89089237,1,0.426214716288153,0
"2228","PIR ADIL","Dera Ghazi Khan","Dera Ghazi Khan",8.64406550461299,124.15,0.549643152876745,14.1518987341772,31518.2208212168,4274.599217,54795716.7159427,1,1.87526352602146,0
"2229","PIR ASHAB","Bhakkar","Bhakkar",6.18541629439177,166.444444444444,0.677133605760686,17.8294117647059,62438.9985904948,7145.182744,5220095.9080909,0.835045970795024,0.216089644634567,0.0426861020813102
"2230","PIR BUX SHARQI","Rajanpur","Rajanpur",5.07717168681762,100.744525547445,0.846290616453558,49.5434782608696,43390.3595373436,5876.793362,4646820.88408339,1,0.0292676617000304,0
"2231","PIR GHANI","Pakpattan","Pakpattan",9.88948537303555,165.753246753247,0.726910576030806,33.0584415584416,45898.8293936947,5140.069544,4378675.42268104,0.934759916492693,0.348438865402246,0.024318737116293
"2232","PIR KOT SADHANA","Jhang","Jhang",7.06661023718587,151.706214689266,0.517889587538583,43.1428571428571,43566.8696977414,4590.402252,3575120.86368084,0.91895314478683,0.474250377306586,0.0418263998359506
"2233","PIR MAHAL -","Toba Tek Singh","Kamalia",9.72608734862973,154.757575757576,0.301338476665092,10.6666666666667,48920.7716360536,4885.987776,14540751.7897393,1,0.519444606977257,0
"2234","PIR PANJA","Chiniot","Lalian",6.20853213000465,170.515789473684,0.405773648283851,40.2042253521127,57871.0344825087,5776.012729,2950433.13179029,0.915363881401617,0.293974421398821,0.0271813805415871
"2235","PIRA FETTEHA","Chakwal","Talagang",4.18201516651445,490.3125,0.45038637622363,22.3680555555556,23977.788948418,2420.72636,2375496.17796123,0.97445600756859,0.425492123777262,0.0111536770310544
"2236","PIRAN GHAIB","Multan","Multan City",293.912020365397,123.25,0.405566066503525,0,34667.3945678186,3526.158502,154481669.933606,1,0.307983886539426,0
"2237","PLOT C","Toba Tek Singh","Kamalia",8.60774291957821,148.790909090909,0.306301725430226,8.56880733944954,35350.525114295,3536.132964,4637356.88701034,0.873689727463312,0.47141892484561,0.0681535458235105
"2238","PUKKEWALA","Jhang","Jhang",15.4540052817418,155.251908396947,0.488467090634199,11.4538461538462,95002.2955956763,10009.87114,10146902.5194415,0.998153846153846,0.486120144000175,0.000899112473489844
"2239","PUNJANI","Multan","Shujabad",13.1115219933646,110.408163265306,0.694720072405679,18.4897959183673,32897.7031504999,4033.748712,9804538.13486967,0.84860883797054,0.257080962161829,0.0458630453229879
"2240","PURA HEERAN","Sialkot","Sialkot",36.8523746490479,243,0.466023308038712,4.2,3787.30445751914,370.09203,9403145.49019637,1,0.629573136173724,0
"2241","PURANA QILA","Rawalpindi","Rawalpindi Tehsil",396.212524414062,503,0.138751029968262,0,8937.71748996299,804.1122,116627095.8433,1,1.67140854224075,0
"2242","QABOOLA","Pakpattan","Arifwala",11.5673604764436,152.25,0.537076110902585,4.15789473684211,9942.2610802213,1043.312361,8090970.90849718,1,0.464865574424072,0
"2243","QADIR PUR LAR","Multan","Multan Saddar",14.6581106687847,116.921052631579,0.593720392176979,12.4210526315789,30222.259454558,3489.553528,11412644.8991212,1,0.294880130579272,0
"2244","QADIR PUR RAN TOWN","Multan","Multan Saddar",34.6302433792426,129.085106382979,0.610426805120833,4.25531914893617,48025.6729531258,5549.76547,14556080.8345314,0.574036511156187,0.101986291683782,0.0756788736876119
"2245","QADIR PUR","Rahim Yar Khan","Khanpur",8.73982071400132,70.7527272727273,0.714738089713183,60.4981818181818,60385.3411579941,7273.529213,6678633.25966095,0.932642487046632,0.0247472711979056,0.00178730291984874
"2246","QADIRABAD","Okara","Depalpur",10.5551385208964,194.448113207547,0.546091781331683,27.877358490566,67531.6866307716,7167.585676,13159757.4225586,0.880873279544376,0.517887077712833,0.0700375304450006
"2247","QAIM BHARWANA","Jhang","Shorkot",6.98721612795539,145.31654676259,0.396225216148569,34.7985611510791,36652.7371371853,4047.252326,3899248.96666104,1,0.381246306311963,0
"2248","QAIM PUR","Bahawalnagar","Minchinabad",7.25919811730668,140.440677966102,0.751647442579269,21.5847457627119,44337.9610451956,4877.412065,19048334.5709645,1,0.878949726385277,0
"2249","QAISER TOWN","Lahore","Lahore",190.841803232829,208.333333333333,0.262370849649111,0,32094.1282339948,3032.663645,152829189.459208,0.992792792792793,0.181688464168601,0.00131897251665046
"2250","QASBA","Multan","Multan Saddar",12.4653059600765,116.538461538462,0.722321767073411,16.8119658119658,51995.894053717,6008.6704,6373067.47809885,0.81062899428187,0.401087069112661,0.0936979335727917
"2251","QASIM KA","Bahawalnagar","Bahawalnagar",8.18889495694494,161.152046783626,0.524490646498148,27.7976878612717,58509.9232669469,6591.583961,4937497.22544713,0.877564979480164,0.194642138762253,0.0271558400923174
"2252","QATAL PUR","Khanewal","Kabirwala",11.888309907105,137.033898305085,0.575910599554999,41.0847457627119,16230.4404367673,1750.98331,3970573.75468999,0.937763713080169,0.507714719450981,0.0336953525844858
"2253","QILA DIDAR S","Gujranwala","Gujranwala Saddar",57.7392021814982,217.692307692308,0.468134507918969,1.35897435897436,120334.492991964,12498.458469,91235389.8016255,0.948503476771138,0.753052868347296,0.0408850420447799
"2254","QILA GUJJAR SINGH","Lahore","Lahore",412.916107177734,217,0.133822803695997,0,44099.7998622377,4094.72038,187643725.873131,1,0.484526369539304,0
"2255","QILA JAVED S","Okara","Depalpur",22.8009131881926,173.027027027027,0.63404688279371,5.32432432432432,88091.6920816743,9999.323325,18780842.0184459,0.710691823899371,0.203413764500909,0.0828056032481578
"2256","QILA KALAR W","Sialkot","Pasrur",19.0885307553788,226.892018779343,0.495142655753194,19.868544600939,128432.136587554,14491.54454,8660028.52404231,0.825884732052578,0.281819511283095,0.059413956712719
"2257","QILA LACHHMAN SINGH","Lahore","Lahore",419.902252197266,211,0.152712002396584,0,10291.6366515715,972.485437,156308717.383652,0.951911220715166,0.793842221824449,0.040103428304603
"2258","QILA MIAN SI","Gujranwala","Gujranwala Saddar",22.6090421115651,214.657142857143,0.486534634658269,13.6571428571429,19889.4249069622,2077.649043,7848857.51388473,1,0.094818708994058,0
"2259","QILA RAM KOU","Hafizabad","Hafizabad",12.4041864900704,205.096385542169,0.376792996403683,5.78313253012048,50982.3483326726,5403.57986,8821898.60312578,0.87280701754386,0.405101813374514,0.0590349376274417
"2260","QILA SATTAR","Sheikhupura","Ferozewala",16.5648485681285,208.955882352941,0.397431842763634,8,36708.4689175261,4221.30287,7821906.1509279,0.919744318181818,0.306777324414062,0.0267689866091035
"2261","QILA SHABDEV","Sheikhupura","Sheikhupura",22.9483081953866,202.190476190476,0.535391805427415,4.02380952380952,29903.0297190519,3286.694375,10053989.3491673,1,0.259227023504429,0
"2262","QILA TARA SI","Okara","Depalpur",13.0879284489539,171.725806451613,0.676764598777217,8.2741935483871,36175.1298618213,4106.25351,8408448.69607801,0.990591397849462,0.179482342774302,0.00170471695986447
"2263","QUAIDABAD","Khushab","Quaidabad",9.67923842521196,196.282485875706,0.551543729358845,31.5898876404494,76548.7972965172,7867.085054,99278709.8638585,0.991517207949588,1.04002943197365,0.00889783185506666
"2264","QURASHI WALA","Lodhran","Lodhran",9.24777293205261,108.128205128205,0.745740065207848,41.9487179487179,21707.9191140331,2752.932226,8083557.19431197,1,0.179081778818917,0
"2265","QURASHIAN","Mianwali","Mianwali",5.02262979451869,200.213114754098,0.492717041832502,56.7814207650273,19410.3160328541,2070.844119,1510924.50195238,0.990291262135922,0.197021106637916,0.00193157947684231
"2266","QURESHIAN WA","Sheikhupura","Ferozewala",7.93045855146466,196.59756097561,0.542294697147427,28.4424242424242,45031.6806071488,4913.989556,3916519.31094979,0.876135820181731,0.372813165173117,0.0527066647269854
"2267","QUTAB PUR","Lodhran","Dunyapur",12.4564683096749,122.25,0.723060118300574,25.6785714285714,10634.259700171,1191.592663,5500989.22583698,0.88758389261745,0.443943653251581,0.0562272679921662
"2268","QUTBAL","Attock","Fatehjang",5.08828432570424,481.034482758621,0.399997262816344,6.66071428571429,16964.3174956661,1550.811679,4303731.0282982,0.946153846153846,0.237939915591776,0.0135412960092881
"2269","RAB NAWAZ PU","Bahawalnagar","Bahawalnagar",7.21908017938787,149.12962962963,0.603684477232121,28.8333333333333,14708.9375376303,1654.014307,4093268.46215711,1,0.319827946929603,0
"2270","RACE COURSE","Lahore","Lahore",249.140592302595,215.666666666667,0.177582364529371,0,53040.5812041708,4924.882868,104943286.712888,1,0.213812191725816,0
"2271","RADHA RAM","Kasur","Pattoki",22.3515602052212,190.746031746032,0.434013629332185,8.125,79572.5461365808,9269.419698,17886771.3732192,0.975169300225734,0.139814577635278,0.0035600934120094
"2272","RADHAN","Sargodha","Sahiwal",8.0950649357759,165.858490566038,0.33078936642071,31.9433962264151,43712.4432437302,4836.00781,6302340.32287531,0.914642153644123,0.288047508343457,0.0268816770169774
"2273","RAFIQUE ABAD","Layyah","Chaubara",4.16503828923617,144.379464285714,0.849952442571521,44.0758928571429,33099.9724870114,3871.825632,2104491.62024506,0.905590717299578,0.44346005300685,0.046231420785222
"2274","RAHDARI","Khushab","Noorpur",1.63425316210992,185.27245508982,0.689009389236792,73.6835820895522,23667.1751750645,2399.971858,1019940.42336578,0.938574938574939,0.477505599151071,0.0312503664365884
"2275","RAHIM SHAH","Khanewal","Jehanian",19.1633784373601,126.649122807018,0.577269586031897,24.7719298245614,49060.5215955357,5426.2995,12534385.9041438,0.805546700669429,0.465694899442981,0.11241546840531
"2276","RAHIM YAR KHAN","Rahim Yar Khan","Rahim Yar Khan",28.1493606604636,79.7063492063492,0.587641664913722,9.63492063492063,205160.932689246,24852.859604,305158621.055833,0.984357115604731,0.20762198323325,0.00329941911339661
"2277","RAHIMABAD","Rahim Yar Khan","Sadiqabad",13.8982951080271,70.576354679803,0.831128310981055,17.2315270935961,90198.2982981666,11402.865206,12072842.1328417,0.883031301482702,0.0470057297281709,0.00622650524384354
"2278","RAHWA EAST","Gujranwala","Gujranwala Saddar",41.4382591681047,225.333333333333,0.383349654220399,3.14285714285714,41804.7544128798,4309.570638,26907512.4586533,0.96648367523837,0.776179411123972,0.026916834586063
"2279","RAILWAY COLONY","Lahore","Lahore",405.137115478516,215.333333333333,0.176246459285418,0,45522.5628177386,4230.946242,170877498.729587,1,0.728205896216632,0
"2280","RAILWAY STAT","Lodhran","Lodhran",10.4042656308129,111.3,0.727910666238694,10.8095238095238,8594.28081878467,1091.753119,6095009.64849164,1,0.374626820736383,0
"2281","RAJA JANG","Kasur","Kasur",7.48018401435443,195.961538461538,0.622346206353261,33.4230769230769,17761.4145097682,2052.129088,9612244.72732816,0.678714859437751,0.082353493738889,0.0389839023616043
